CLIENT_ID,ACCOUNT_ID,ENTDATE,INV_AMT,INV_ID,invoice_expensive_cheap,negative_service,zero_service,apriori_rare_service,service_low_cluster,service_outliers_kmeans,low_cluster,outliers_kmeans,status,status_review,comment_col,Unusual_service_combination,Invoice_amount_variation,Unusual_amount,Services_with_Negative_Amount,Zero_Service,sum_errors,percentage_error
41995633,34305605,2019-08-01,5321,2746740,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41795829,34105801,2019-08-01,58222,2850025,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41795828,34105800,2019-08-01,14047,2746025,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41825808,34135780,2019-08-01,12008,2755037,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41915595,34225567,2019-08-01,9986,2757707,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41888611,34198583,2019-08-01,12749,2818258,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41902625,34212597,2019-08-01,9987,2752582,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41904711,34214683,2019-08-01,10484,2801564,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,,1,1,1,1,1,4.0,50.0
41855302,34165274,2019-08-01,18405,2805711,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,,1,1,1,1,1,4.0,50.0
41910758,34220730,2019-08-01,9985,2757107,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
41882722,34192694,2019-08-01,39096,2812403,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,4.0,50.0
