CLIENT_ID,ACCOUNT_ID,ENTDATE,INV_AMT,INV_ID,invoice_expensive_cheap,negative_service,zero_service,apriori_rare_service,service_low_cluster,service_outliers_kmeans,low_cluster,outliers_kmeans,status,status_review,comment_col,Unusual_service_combination,Invoice_amount_variation,Unusual_amount,Services_with_Negative_Amount,Zero_Service,sum_errors,percentage_error
43459249,35769251,2019-09-01,7990,8762093,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42039817,34349789,2019-09-01,0,8482584,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41914008,34223980,2019-09-01,27960,9126253,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43453124,35763126,2019-09-01,19980,8776444,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40818975,33128906,2019-09-01,41952,8824919,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41915506,34225478,2019-09-01,13479,8703057,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41919738,34229710,2019-09-01,13309,8685356,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43274499,35584511,2019-09-01,8869,8775519,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43449478,35759480,2019-09-01,25970,8753589,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43454960,35764962,2019-09-01,18973,8770479,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41818450,34128422,2019-09-01,14989,8689295,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43447805,35757807,2019-09-01,7990,8767199,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41800418,34110390,2019-09-01,0,8447716,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41919783,34229755,2019-09-01,24529,8790180,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43456697,35766699,2019-09-01,19980,8739459,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43273470,35583482,2019-09-01,42980,9131684,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42045893,34355865,2019-09-01,10356,8695300,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43281034,35591046,2019-09-01,11604,8757368,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41920697,34230669,2019-09-01,0,8457322,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41765731,34075703,2019-09-01,40913,9126407,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41916489,34226461,2019-09-01,0,8455275,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43274473,35584485,2019-09-01,19981,8785504,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43456517,35766519,2019-09-01,19980,8770468,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41916031,34226003,2019-09-01,6984,8720620,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43456489,35766491,2019-09-01,7990,8753960,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43456480,35766482,2019-09-01,10480,8778758,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43281008,35591020,2019-09-01,20670,8750692,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41800406,34110378,2019-09-01,19969,8700825,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43457122,35767124,2019-09-01,9990,8785936,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42042605,34352577,2019-09-01,7985,8704584,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43449896,35759898,2019-09-01,19990,8785723,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43279711,35589723,2019-09-01,38544,8969721,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41818223,34128195,2019-09-01,0,8445070,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41800275,34110247,2019-09-01,0,8479237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41817459,34127431,2019-09-01,19976,8711304,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43447420,35757422,2019-09-01,19980,8765880,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41915052,34225024,2019-09-01,7989,8724149,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42044824,34354796,2019-09-01,0,8474525,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43447478,35757480,2019-09-01,21703,8772359,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41919767,34229739,2019-09-01,6989,8694993,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41920802,34230774,2019-09-01,0,8481987,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43457086,35767088,2019-09-01,48690,8970081,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43279451,35589463,2019-09-01,7990,8770145,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40822852,33132783,2019-09-01,21979,8837258,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43449796,35759798,2019-09-01,20469,8749086,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41817479,34127451,2019-09-01,24973,8684545,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41765298,34075270,2019-09-01,20481,8688811,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43447688,35757690,2019-09-01,6990,8790404,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40817918,33127849,2019-09-01,18151,8865183,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43281253,35591265,2019-09-01,13490,8777789,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41914012,34223984,2019-09-01,17974,8705974,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43455117,35765119,2019-09-01,7990,8731143,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41817632,34127604,2019-09-01,61776,8796025,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41920874,34230846,2019-09-01,7984,8715762,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43274911,35584923,2019-09-01,7990,8762198,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43271548,35581560,2019-09-01,38980,8741427,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43281831,35591843,2019-09-01,7990,8756512,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41817763,34127735,2019-09-01,9983,8701077,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41921013,34230985,2019-09-01,10987,8721108,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41821990,34131962,2019-09-01,22650,8695632,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40795928,33105859,2019-09-01,22338,8685306,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43456914,35766916,2019-09-01,9391,8780831,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43449826,35759828,2019-09-01,0,8675359,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43281241,35591253,2019-09-01,6990,8757524,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43449489,35759491,2019-09-01,19980,8741356,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40819044,33128975,2019-09-01,0,8455982,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41817746,34127718,2019-09-01,7986,8720099,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43448726,35758728,2019-09-01,7990,8785925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43455878,35765880,2019-09-01,15017,8731185,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43449168,35759170,2019-09-01,9988,8738694,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43280482,35590494,2019-09-01,15990,9132021,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42045527,34355499,2019-09-01,21489,8685304,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41765754,34075726,2019-09-01,0,8455987,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42045724,34355696,2019-09-01,0,8451724,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41920050,34230022,2019-09-01,6981,8714941,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42042485,34352457,2019-09-01,19980,8717841,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41800355,34110327,2019-09-01,13987,8707350,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41817580,34127552,2019-09-01,21236,8692237,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41915819,34225791,2019-09-01,3196,8685968,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42045685,34355657,2019-09-01,6988,8696224,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43455287,35765289,2019-09-01,31582,9075678,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43280231,35590243,2019-09-01,7990,8761245,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43448771,35758773,2019-09-01,7990,8757605,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41915856,34225828,2019-09-01,17894,8475361,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43455333,35765335,2019-09-01,7990,8733461,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41915969,34225941,2019-09-01,19972,8704174,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43280311,35590323,2019-09-01,7990,8783641,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42045544,34355516,2019-09-01,7989,8716645,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43448898,35758900,2019-09-01,15437,9080292,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42045600,34355572,2019-09-01,27324,8827909,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40816991,33126922,2019-09-01,0,8458420,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43274061,35584073,2019-09-01,17980,8730832,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41919937,34229909,2019-09-01,13979,8691178,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41916003,34225975,2019-09-01,15972,8683705,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43101216,35411218,2019-09-01,12581,8763081,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43493302,35803304,2019-09-01,9990,8785667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41797423,34107395,2019-09-01,28730,9126194,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40820904,33130835,2019-09-01,0,8713015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43279806,35589818,2019-09-01,14990,8770195,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40816868,33126799,2019-09-01,0,8481397,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41765250,34075222,2019-09-01,7980,8703516,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43273577,35583589,2019-09-01,21041,8780752,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42041775,34351747,2019-09-01,19962,8682874,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43454902,35764904,2019-09-01,0,8593188,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43456940,35766942,2019-09-01,6990,9127556,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42045784,34355756,2019-09-01,16479,8681998,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43456152,35766154,2019-09-01,25631,9130065,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43456150,35766152,2019-09-01,16980,9126924,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41915750,34225722,2019-09-01,7988,8719936,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43448359,35758361,2019-09-01,17186,8738782,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41818284,34128256,2019-09-01,19989,8694330,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41915691,34225663,2019-09-01,0,8457475,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41919855,34229827,2019-09-01,7982,8682456,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41818285,34128257,2019-09-01,13474,8700678,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41919863,34229835,2019-09-01,9976,8706044,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43448397,35758399,2019-09-01,7990,8755473,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41895793,34205765,2019-09-01,29470,8448827,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43456046,35766048,2019-09-01,19990,8774463,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41920465,34230437,2019-09-01,0,8445667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41919892,34229864,2019-09-01,0,8488085,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41919922,34229894,2019-09-01,24580,8851242,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42041591,34351563,2019-09-01,7986,8720545,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43450371,35760373,2019-09-01,7990,8777084,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43277567,35587579,2019-09-01,32414,9127810,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43445740,35755742,2019-09-01,19990,9128132,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43282473,35592485,2019-09-01,19990,8766796,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43458267,35768269,2019-09-01,19980,8782708,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43277784,35587796,2019-09-01,17980,9129304,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43277881,35587893,2019-09-01,30220,8754231,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41818636,34128608,2019-09-01,17603,8703246,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41914681,34224653,2019-09-01,7986,8722105,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43458232,35768234,2019-09-01,22250,8734456,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43445727,35755729,2019-09-01,5142,8779058,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43271321,35581333,2019-09-01,14990,8746331,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43450964,35760966,2019-09-01,6990,8747153,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41914687,34224659,2019-09-01,12152,8487751,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43453775,35763777,2019-09-01,19990,8735654,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42046685,34356657,2019-09-01,6984,8711969,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43271405,35581417,2019-09-01,7990,8737495,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41914700,34224672,2019-09-01,3490,8805229,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41800509,34110481,2019-09-01,17974,8699567,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43271459,35581471,2019-09-01,17980,8740916,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43445918,35755920,2019-09-01,6990,8755476,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43457933,35767935,2019-09-01,17980,9128990,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43282216,35592228,2019-09-01,9990,8758373,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41916997,34226969,2019-09-01,6989,8721552,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41914721,34224693,2019-09-01,19989,8719488,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43450717,35760719,2019-09-01,9990,8786086,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41918850,34228822,2019-09-01,0,8480752,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40815048,33124979,2019-09-01,22934,8684414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42044650,34354622,2019-09-01,10482,8715497,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41765981,34075953,2019-09-01,0,8460976,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43458394,35768396,2019-09-01,18990,8782267,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41921772,34231744,2019-09-01,37485,8875082,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41817873,34127845,2019-09-01,33470,8684763,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43458543,35768545,2019-09-01,7990,8754464,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43453399,35763401,2019-09-01,10710,8739118,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41914596,34224568,2019-09-01,7986,8708290,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41914611,34224583,2019-09-01,502,8790101,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42044503,34354475,2019-09-01,14988,8693726,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41765430,34075402,2019-09-01,24976,8683873,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42044522,34354494,2019-09-01,24980,8685879,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43458321,35768323,2019-09-01,19980,8767873,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40815033,33124964,2019-09-01,55603,9126034,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41918744,34228716,2019-09-01,7986,8718368,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
40815846,33125777,2019-09-01,42777,9125943,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41765005,34074977,2019-09-01,10033,8697814,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41800023,34109995,2019-09-01,15090,8699296,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41917426,34227398,2019-09-01,19974,8685321,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41914943,34224915,2019-09-01,9980,8719907,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41917057,34227029,2019-09-01,27453,8686157,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41817428,34127400,2019-09-01,14972,8692423,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
43453706,35763708,2019-09-01,19991,8765247,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42042749,34352721,2019-09-01,7989,8719929,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42040746,34350718,2019-09-01,7989,8723889,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42044712,34354684,2019-09-01,19982,8714558,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41817340,34127312,2019-09-01,121984,8793551,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
41800026,34109998,2019-09-01,19976,8691654,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
42046692,34356664,2019-09-01,9983,8685989,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1,1,1,1,1,3.0,37.5
